date,zone_id,area_m2,crop_type,growth_stage,Kc_stage,ET0_mm,forecast_ET0_mm,rain_mm,forecast_rain_mm,tmax,tmin,RH_mean,wind_2m,solar_rad,root_depth_m,field_capacity_theta,wilting_point_theta,bulk_density,theta0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,irrigation_mm_last_7d,last_irrigation_mm,days_since_irrigation,irrigation_mm_next_day
2023-01-18,zone_01,1339.1925838292104,tomato,early,0.6021889881356944,3.3251994356625443,3.8116596281094135,3.9195110521244323,0.0,29.037937644932654,19.640898379273377,53.510860791779805,4.777721902178681,21.16069670596589,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.09501695507718107,0.09380587327248407,0.0973089867725543,0.10022926641298895,0.10392688382957095,0.1069499683777062,0.10871652123232514,1.4353993612341829,1.4353993612341829,5,0.06069161645594634
2023-01-19,zone_01,1339.1925838292104,tomato,early,0.5872079431548454,3.8116596281094135,3.4507754272104645,0.0,0.0,29.848990240497667,21.294700613378215,59.8892977508314,2.8677752524789257,25.42230808769203,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.09238292854869581,0.09501695507718107,0.09380587327248407,0.0973089867725543,0.10022926641298895,0.10392688382957095,0.1069499683777062,1.4353993612341829,1.4353993612341829,6,0.0
2023-01-20,zone_01,1339.1925838292104,tomato,early,0.5836440901705594,3.4507754272104645,4.946071305942966,0.0,0.0,33.136000902962486,23.12832524868721,38.97223405811579,0.5,21.732399170313663,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.0899467015241433,0.09238292854869581,0.09501695507718107,0.09380587327248407,0.0973089867725543,0.10022926641298895,0.10392688382957095,0.06069161645594634,0.06069161645594634,0,0.0
2023-01-21,zone_01,1339.1925838292104,tomato,early,0.5188222380988433,4.946071305942966,4.615490964425614,0.0,5.0055892079420605,34.144952258600064,26.111498363483122,73.10384123453069,0.5136482941099153,20.18831785476282,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08684262854511164,0.0899467015241433,0.09238292854869581,0.09501695507718107,0.09380587327248407,0.0973089867725543,0.10022926641298895,0.06069161645594634,0.06069161645594634,1,0.0
2023-01-22,zone_01,1339.1925838292104,tomato,early,0.5945115248091929,4.615490964425614,3.280812724056048,5.0055892079420605,0.0,26.363784030356822,12.843096394748208,83.24901607526309,0.5,25.977312873872727,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08850221986515967,0.08684262854511164,0.0899467015241433,0.09238292854869581,0.09501695507718107,0.09380587327248407,0.0973089867725543,0.06069161645594634,0.06069161645594634,2,0.0
2023-01-23,zone_01,1339.1925838292104,tomato,early,0.6248742628652829,3.280812724056048,5.2467759361294055,0.0,0.0,29.900727061156427,20.392168240768534,79.60714131423643,0.5,19.37712108585534,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08602236053976454,0.08850221986515967,0.08684262854511164,0.0899467015241433,0.09238292854869581,0.09501695507718107,0.09380587327248407,0.06069161645594634,0.06069161645594634,3,0.0
2023-01-24,zone_01,1339.1925838292104,tomato,early,0.5807308336237392,5.2467759361294055,4.508481338299554,0.0,9.54837415366718,33.21217088025511,20.663976182040603,46.9928076592567,3.0271243838618065,21.8165598977006,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08233665724697285,0.08602236053976454,0.08850221986515967,0.08684262854511164,0.0899467015241433,0.09238292854869581,0.09501695507718107,0.06069161645594634,0.06069161645594634,4,0.0
2023-01-25,zone_01,1339.1925838292104,tomato,early,0.6210226238623779,4.508481338299554,4.876191371609234,9.54837415366718,0.0,30.28814535513188,22.277996481028286,49.28472872960448,2.3546305733096253,20.440969400451785,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08403006159220114,0.08233665724697285,0.08602236053976454,0.08850221986515967,0.08684262854511164,0.0899467015241433,0.09238292854869581,0.06069161645594634,0.06069161645594634,5,1.941064153423365
2023-01-26,zone_01,1339.1925838292104,tomato,early,0.5567804464542909,4.876191371609234,5.131424534560384,0.0,0.0,26.57911660499194,17.79184678715577,71.80626905613678,2.097547628605536,25.445394758292522,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.08309392337031599,0.08403006159220114,0.08233665724697285,0.08602236053976454,0.08850221986515967,0.08684262854511164,0.0899467015241433,0.06069161645594634,0.06069161645594634,6,0.0
2023-01-27,zone_01,1339.1925838292104,tomato,early,0.592953604286119,5.131424534560384,4.679734394986054,0.0,0.0,26.993730285364464,18.076897670950423,62.187927786424645,0.5594004073248425,24.096450797262,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.07941338265068089,0.08309392337031599,0.08403006159220114,0.08233665724697285,0.08602236053976454,0.08850221986515967,0.08684262854511164,1.941064153423365,1.941064153423365,0,0.0
2023-01-28,zone_01,1339.1925838292104,tomato,early,0.6158270163304316,4.679734394986054,4.406766762749285,0.0,0.0,30.519448448432524,19.351797943055725,72.40774873554035,1.72031180528317,20.263077615859462,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.07592733828793768,0.07941338265068089,0.08309392337031599,0.08403006159220114,0.08233665724697285,0.08602236053976454,0.08850221986515967,1.941064153423365,1.941064153423365,1,0.0
2023-01-29,zone_01,1339.1925838292104,tomato,early,0.609483043853171,4.406766762749285,5.032921307482093,0.0,0.0,26.89225474721873,18.843021785057353,74.6577000121961,0.5,23.965114353050957,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.07267845088430179,0.07592733828793768,0.07941338265068089,0.08309392337031599,0.08403006159220114,0.08233665724697285,0.08602236053976454,1.941064153423365,1.941064153423365,2,0.0
2023-01-30,zone_01,1339.1925838292104,tomato,early,0.5197267455140476,5.032921307482093,4.2150826202036535,0.0,0.0,31.292115914415366,16.664644962154956,58.90756631014691,0.6975521363443206,27.924051906196837,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06951436565149463,0.07267845088430179,0.07592733828793768,0.07941338265068089,0.08309392337031599,0.08403006159220114,0.08233665724697285,1.941064153423365,1.941064153423365,3,0.0
2023-01-31,zone_01,1339.1925838292104,tomato,early,0.5780497024564385,4.2150826202036535,4.638587783690211,0.0,0.0,27.18451344332543,17.557039459204972,52.30552023546567,2.3816511955158743,22.286183192996376,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06656706635138308,0.06951436565149463,0.07267845088430179,0.07592733828793768,0.07941338265068089,0.08309392337031599,0.08403006159220114,1.941064153423365,1.941064153423365,4,0.8355512323369392
2023-02-01,zone_01,1339.1925838292104,tomato,early,0.6838731465156302,4.638587783690211,5.647751776595546,0.0,0.0,30.22665181845063,18.029434542649042,42.85544553254066,2.388148850603346,22.209685149240713,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06374057637975554,0.06656706635138308,0.06951436565149463,0.07267845088430179,0.07592733828793768,0.07941338265068089,0.08309392337031599,1.941064153423365,1.941064153423365,5,0.0
2023-02-02,zone_01,1339.1925838292104,tomato,early,0.5753776962834741,5.647751776595546,7.6505945012927175,0.0,0.0,32.855859524062986,21.533203125888928,50.94143441273207,4.889231923673273,26.779299132573648,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05980977055232951,0.06374057637975554,0.06656706635138308,0.06951436565149463,0.07267845088430179,0.07592733828793768,0.07941338265068089,2.776615385760304,0.8355512323369392,0,3.214307158683432
2023-02-03,zone_01,1339.1925838292104,tomato,early,0.6007903772055919,7.6505945012927175,3.393768849135976,0.0,0.0,31.9407025613093,21.519601264286266,77.03348460270898,4.414646952693534,21.922355600402955,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05980977055232951,0.06374057637975554,0.06656706635138308,0.06951436565149463,0.07267845088430179,0.07592733828793768,0.8355512323369392,0.8355512323369392,1,0.0
2023-02-04,zone_01,1339.1925838292104,tomato,early,0.5956622124725528,3.393768849135976,3.3298904643722906,0.0,0.0,30.809680273333733,22.736472064912018,47.16106623255948,1.564589171374252,27.58313370279974,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05980977055232951,0.06374057637975554,0.06656706635138308,0.06951436565149463,0.07267845088430179,4.049858391020371,3.214307158683432,0,0.0
2023-02-05,zone_01,1339.1925838292104,tomato,early,0.6784119879459826,3.3298904643722906,3.6287430467160102,0.0,0.0,28.984414940378404,20.712636857783547,76.33425895451049,2.9392958808914704,27.315746598099178,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05980977055232951,0.06374057637975554,0.06656706635138308,0.06951436565149463,4.049858391020371,3.214307158683432,1,0.0
2023-02-06,zone_01,1339.1925838292104,tomato,early,0.6645184061097335,3.6287430467160102,4.819671488344916,0.0,0.30813131449769254,37.6519095129002,27.622834616490966,87.651206374808,7.4471140173999855,19.73257497456519,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05980977055232951,0.06374057637975554,0.06656706635138308,4.049858391020371,3.214307158683432,2,0.0
2023-02-07,zone_01,1339.1925838292104,tomato,early,0.6403765499909404,4.819671488344916,5.387862521543324,0.30813131449769254,0.0,28.583000727459414,19.42703386491281,72.78650002194335,6.574759846537204,27.462228706549002,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05980977055232951,0.06374057637975554,4.049858391020371,3.214307158683432,3,0.0
2023-02-08,zone_01,1339.1925838292104,tomato,early,0.5513378843313733,5.387862521543324,5.732809631491862,0.0,0.0,27.04997199952343,18.70973051637772,54.98248146238578,1.5935812966266292,28.920913771413964,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05980977055232951,4.049858391020371,3.214307158683432,4,2.221419098993564
2023-02-09,zone_01,1339.1925838292104,tomato,early,0.617959152459604,5.732809631491862,4.177642569107295,0.0,8.118215589566798,31.864169287026435,21.972108342951564,84.77026479719235,0.569322584548127,30.021200931968544,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,3.214307158683432,3.214307158683432,5,0.0
2023-02-10,zone_01,1339.1925838292104,tomato,early,0.6283970871537565,4.177642569107295,3.769306664291087,8.118215589566798,5.6326080558607385,32.14405208977975,22.858482900953963,71.61951080144006,1.2829006641887424,25.596618554722294,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.060205129996473955,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,5.435726257676996,2.221419098993564,0,0.0
2023-02-11,zone_01,1339.1925838292104,tomato,early,0.5650697582201972,3.769306664291087,4.799128761651771,5.6326080558607385,0.0,35.78901127800479,25.77278220592297,38.54787933059051,1.966249989565457,29.975786866814694,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06149333953048955,0.060205129996473955,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,2.221419098993564,2.221419098993564,1,0.0
2023-02-12,zone_01,1339.1925838292104,tomato,early,0.5564741447076156,4.799128761651771,4.914874376158526,0.0,0.0,28.025281756309816,19.878916883797334,66.93155211394907,0.5,28.557834272783914,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.06149333953048955,0.060205129996473955,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,2.221419098993564,2.221419098993564,2,0.0
2023-02-13,zone_01,1339.1925838292104,tomato,early,0.6852507073603515,4.914874376158526,5.307348746190262,0.0,0.0,25.354530765531702,15.292876449841739,79.20811142516196,1.5776287211526403,26.289080903222704,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.06149333953048955,0.060205129996473955,0.05861735698828815,0.05861735698828815,0.05861735698828815,2.221419098993564,2.221419098993564,3,0.0
2023-02-14,zone_01,1339.1925838292104,tomato,early,0.5849598343891536,5.307348746190262,4.574634075959877,0.0,0.0,31.9652922065471,23.81759295265425,50.659507202691096,3.727052080194554,25.003816177517834,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.06149333953048955,0.060205129996473955,0.05861735698828815,0.05861735698828815,2.221419098993564,2.221419098993564,4,3.543236533233394
2023-02-15,zone_01,1339.1925838292104,tomato,early,0.6807488409455574,4.574634075959877,4.432837087949619,0.0,0.0,34.052783243849966,21.853951615676074,81.78825371193557,3.2539916119879564,24.507598237750255,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05913636095865281,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.06149333953048955,0.060205129996473955,0.05861735698828815,2.221419098993564,2.221419098993564,5,0.0
2023-02-16,zone_01,1339.1925838292104,tomato,early,0.6498546877747267,4.432837087949619,5.832109123130063,0.0,27.941348170411583,33.51182054906043,16.19781076877997,69.15555398150197,0.9304878239234654,25.108958038274114,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05913636095865281,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.06149333953048955,0.060205129996473955,5.764655632226958,3.543236533233394,0,0.0
2023-02-17,zone_01,1339.1925838292104,tomato,early,0.620393839118766,5.832109123130063,5.683065031559973,27.941348170411583,0.0,36.00044355729345,25.191177583583418,53.40723186788584,1.4074149795135087,25.666876102197797,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.060805703491415064,0.05861735698828815,0.05913636095865281,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.06149333953048955,3.543236533233394,3.543236533233394,1,0.0
2023-02-18,zone_01,1339.1925838292104,tomato,early,0.6226265718179742,5.683065031559973,4.840435314359652,0.0,0.0,30.69482774417465,22.6730341309443,72.80962066601784,0.5,28.326669287105183,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.060805703491415064,0.05861735698828815,0.05913636095865281,0.05861735698828815,0.05861735698828815,0.05861735698828815,3.543236533233394,3.543236533233394,2,0.0
2023-02-19,zone_01,1339.1925838292104,tomato,early,0.5299790219834616,4.840435314359652,4.007622079890595,0.0,8.18459515888027,31.772820421157487,21.774360260376437,68.92735538155371,0.694045557492394,31.084489642301275,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.060805703491415064,0.05861735698828815,0.05913636095865281,0.05861735698828815,0.05861735698828815,3.543236533233394,3.543236533233394,3,0.0
2023-02-20,zone_01,1339.1925838292104,tomato,early,0.6103387389917208,4.007622079890595,6.401291901644464,8.18459515888027,17.201166564949126,33.86186983944071,22.744207775743224,70.00584155204687,0.5,21.313004838894788,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.060096740140164785,0.05861735698828815,0.05861735698828815,0.060805703491415064,0.05861735698828815,0.05913636095865281,0.05861735698828815,3.543236533233394,3.543236533233394,4,0.0
2023-02-21,zone_01,1339.1925838292104,tomato,early,0.6708510206490813,6.401291901644464,5.1675907139493695,17.201166564949126,51.785502744697105,30.689211433712863,22.440199478607962,72.05719577064387,1.92581135949607,26.3942380481317,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.0626940076820195,0.060096740140164785,0.05861735698828815,0.05861735698828815,0.060805703491415064,0.05861735698828815,0.05913636095865281,3.543236533233394,3.543236533233394,5,0.0
2023-02-22,zone_01,1339.1925838292104,tomato,early,0.6340669751592805,5.1675907139493695,4.641796797701943,51.785502744697105,0.0,33.35910271426823,25.18940521310761,73.08812387145719,0.9376751651045792,31.266021525934526,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06467574557984605,0.0626940076820195,0.060096740140164785,0.05861735698828815,0.05861735698828815,0.060805703491415064,0.05861735698828815,3.543236533233394,3.543236533233394,6,1.2417836381786314
2023-02-23,zone_01,1339.1925838292104,tomato,early,0.6077168343532205,4.641796797701943,4.914499134743676,0.0,0.0,29.752991610627397,21.578603623231484,80.40167049372258,1.634720815122986,30.482435437173834,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.06276559956821608,0.06467574557984605,0.0626940076820195,0.060096740140164785,0.05861735698828815,0.05861735698828815,0.060805703491415064,0.0,3.543236533233394,7,0.0
2023-02-24,zone_01,1339.1925838292104,tomato,early,0.6855968597908515,4.914499134743676,5.677460787384482,0.0,0.0,31.751117905339992,23.72828072647491,44.96205953043287,0.5,31.82702555968951,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.058689910448906646,0.06276559956821608,0.06467574557984605,0.0626940076820195,0.060096740140164785,0.05861735698828815,0.05861735698828815,1.2417836381786314,1.2417836381786314,0,0.0
2023-02-25,zone_01,1339.1925838292104,tomato,early,0.5907479638669598,5.677460787384482,5.088731716569781,0.0,0.0,33.34729380544538,24.40770064960485,61.333095091976155,4.059005076340459,28.787668035504865,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.058689910448906646,0.06276559956821608,0.06467574557984605,0.0626940076820195,0.060096740140164785,0.05861735698828815,1.2417836381786314,1.2417836381786314,1,0.0
2023-02-26,zone_01,1339.1925838292104,tomato,early,0.5690222162489158,5.088731716569781,6.584080732647998,0.0,3.9581127107851017,32.22188761546098,17.254737172948968,48.404853242168,1.9852565807623748,26.91893892819903,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.058689910448906646,0.06276559956821608,0.06467574557984605,0.0626940076820195,0.060096740140164785,1.2417836381786314,1.2417836381786314,2,0.0
2023-02-27,zone_01,1339.1925838292104,tomato,early,0.6076915958039129,6.584080732647998,5.894160431326943,3.9581127107851017,0.0,35.58825840343504,22.959792864469748,87.24131685365722,6.007992011721862,27.97891045676955,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.058689910448906646,0.06276559956821608,0.06467574557984605,0.0626940076820195,1.2417836381786314,1.2417836381786314,3,0.0
2023-02-28,zone_01,1339.1925838292104,tomato,early,0.6383233684055798,5.894160431326943,5.249985793930516,0.0,0.0,27.68516205658979,19.26835373371766,71.76009616371252,0.8719070692334667,26.12878607168369,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.058689910448906646,0.06276559956821608,0.06467574557984605,1.2417836381786314,1.2417836381786314,4,1.3980710122765287
2023-03-01,zone_01,1339.1925838292104,tomato,early,0.514110295209587,5.249985793930516,6.327102025240149,0.0,0.32064980239813634,33.124170476496644,24.383411873387924,88.14256258823829,2.3086591672976313,30.724059964863674,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.058689910448906646,0.06276559956821608,1.2417836381786314,1.2417836381786314,5,0.0
2023-03-02,zone_01,1339.1925838292104,tomato,early,0.6142434321745208,6.327102025240149,4.283544743659949,0.32064980239813634,0.0,34.253312609742075,22.232527849648235,58.01550834086306,0.9446955231665257,29.47407215602758,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.058689910448906646,2.63985465045516,1.3980710122765287,0,0.0
2023-03-03,zone_01,1339.1925838292104,tomato,early,0.6405172507768155,4.283544743659949,4.697105050896619,0.0,0.0,33.22750472405445,21.53567830918718,58.7037973975258,1.264831142279547,23.89128057091287,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,1.3980710122765287,1.3980710122765287,1,0.0
2023-03-04,zone_01,1339.1925838292104,tomato,early,0.5865179187351569,4.697105050896619,3.9120227398680685,0.0,0.0,32.27108133002001,21.340515149607487,60.70470890647113,3.7895440294184914,27.819845926793107,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,1.3980710122765287,1.3980710122765287,2,0.0
2023-03-05,zone_01,1339.1925838292104,tomato,early,0.6553482383151321,3.9120227398680685,4.606777194381944,0.0,0.0,28.19863471303461,17.97097563468811,68.03237714962808,0.8868409245942122,29.837617135372415,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,1.3980710122765287,1.3980710122765287,3,0.0
2023-03-06,zone_01,1339.1925838292104,tomato,early,0.6320593331205535,4.606777194381944,5.352206071380559,0.0,0.0,37.005344005324865,27.536724284477835,61.73511951439288,1.605508238042975,31.999553004251723,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,1.3980710122765287,1.3980710122765287,4,2.6459797241929692
2023-03-07,zone_01,1339.1925838292104,tomato,early,0.7070691559255539,5.352206071380559,5.781466031043497,0.0,0.0,29.336635476126993,21.278225433262804,55.96358343106574,1.9367979341213593,26.10153831478212,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,1.3980710122765287,1.3980710122765287,5,0.0
2023-03-08,zone_01,1339.1925838292104,tomato,early,0.5624698551209393,5.781466031043497,3.5087377162292723,0.0,0.0,35.61735633736458,26.62139260224228,33.618907703653285,4.690123045962883,29.670541385546628,0.8266982774181797,0.15993428306022464,0.05861735698828815,1.4888119881953081,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,0.05861735698828815,4.044050736469498,2.6459797241929692,0,0.0
